TIME,GEO,AIRPOL,SRC_CRF,Value
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2017,Lithuania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),Energy,:
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,7.73
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2017,Lithuania,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),Energy,:
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0.01
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2017,Lithuania,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2017,Luxembourg,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"8,888.12"
2017,Luxembourg,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"9,243.46"
2017,Luxembourg,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","10,925.92"
2017,Luxembourg,Carbon dioxide,All sectors (excluding memo items),"8,888.12"
2017,Luxembourg,Carbon dioxide,All sectors (excluding LULUCF and memo items),"9,243.46"
2017,Luxembourg,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","10,925.92"
2017,Luxembourg,Carbon dioxide,Energy,"8,659.44"
2017,Luxembourg,Carbon dioxide,Industrial processes and product use,576.63
2017,Luxembourg,Carbon dioxide,Agriculture,7.39
2017,Luxembourg,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",-355.34
2017,Luxembourg,Carbon dioxide,Waste management,0
2017,Luxembourg,Carbon dioxide,Other sectors,0
2017,Luxembourg,Methane,All sectors and indirect CO2 (excluding memo items),23.75
2017,Luxembourg,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),23.75
2017,Luxembourg,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",23.75
2017,Luxembourg,Methane,All sectors (excluding memo items),23.75
2017,Luxembourg,Methane,All sectors (excluding LULUCF and memo items),23.75
2017,Luxembourg,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",23.75
2017,Luxembourg,Methane,Energy,2.01
2017,Luxembourg,Methane,Industrial processes and product use,0
2017,Luxembourg,Methane,Agriculture,18.75
2017,Luxembourg,Methane,"Land use, land use change, and forestry (LULUCF)",0
2017,Luxembourg,Methane,Waste management,2.99
2017,Luxembourg,Methane,Other sectors,0
2017,Luxembourg,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),593.72
2017,Luxembourg,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),593.72
2017,Luxembourg,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",593.83
2017,Luxembourg,Methane (CO2 equivalent),All sectors (excluding memo items),593.72
2017,Luxembourg,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),593.72
2017,Luxembourg,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",593.83
2017,Luxembourg,Methane (CO2 equivalent),Energy,50.34
2017,Luxembourg,Methane (CO2 equivalent),Industrial processes and product use,0
2017,Luxembourg,Methane (CO2 equivalent),Agriculture,468.75
2017,Luxembourg,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0
2017,Luxembourg,Methane (CO2 equivalent),Waste management,74.63
2017,Luxembourg,Methane (CO2 equivalent),Other sectors,0
2017,Luxembourg,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),1.11
2017,Luxembourg,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),1.07
2017,Luxembourg,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",1.12
2017,Luxembourg,Nitrous oxide,All sectors (excluding memo items),1.11
2017,Luxembourg,Nitrous oxide,All sectors (excluding LULUCF and memo items),1.07
2017,Luxembourg,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",1.12
2017,Luxembourg,Nitrous oxide,Energy,0.23
2017,Luxembourg,Nitrous oxide,Industrial processes and product use,0.01
2017,Luxembourg,Nitrous oxide,Agriculture,0.79
2017,Luxembourg,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.04
2017,Luxembourg,Nitrous oxide,Waste management,0.03
2017,Luxembourg,Nitrous oxide,Other sectors,0
2017,Luxembourg,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),329.38
2017,Luxembourg,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),317.86
2017,Luxembourg,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",332.68
2017,Luxembourg,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),329.38
2017,Luxembourg,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),317.86
2017,Luxembourg,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",332.68
2017,Luxembourg,Nitrous oxide (CO2 equivalent),Energy,68.35
2017,Luxembourg,Nitrous oxide (CO2 equivalent),Industrial processes and product use,4.23
2017,Luxembourg,Nitrous oxide (CO2 equivalent),Agriculture,235.58
2017,Luxembourg,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",11.52
2017,Luxembourg,Nitrous oxide (CO2 equivalent),Waste management,9.69
2017,Luxembourg,Nitrous oxide (CO2 equivalent),Other sectors,0
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Energy,:
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,71.64
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2017,Luxembourg,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),0
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),Energy,:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,0
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),Agriculture,:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),Waste management,:
2017,Luxembourg,Perfluorocarbones (CO2 equivalent),Other sectors,0
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2017,Luxembourg,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Energy,:
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,9.41
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2017,Luxembourg,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Energy,:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2017,Luxembourg,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2017,Hungary,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"44,130.77"
2017,Hungary,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"49,645.98"
2017,Hungary,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","50,341.26"
2017,Hungary,Carbon dioxide,All sectors (excluding memo items),"44,130.77"
2017,Hungary,Carbon dioxide,All sectors (excluding LULUCF and memo items),"49,645.98"
2017,Hungary,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","50,341.26"
2017,Hungary,Carbon dioxide,Energy,"44,299.88"
2017,Hungary,Carbon dioxide,Industrial processes and product use,"5,097.66"
2017,Hungary,Carbon dioxide,Agriculture,212.07
2017,Hungary,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-5,515.22"
